maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed;last_lvl_completed;upd_totalNumOfAttempts;upd_averageNumOfTurnsPerCompletedLevel;upd_numberOfBoostersUsed;upd_totalScore;upd_totalBonusScore;upd_totalStarsCount;upd_numberOfDaysActuallyPlayed;upd_completed_levels;upd_start_level
5;6;1;6;10.1666666667;0;1;1.0;1574000;1325;13;1;0.0;6.0;10.1666666667;1.0;1574000.0;1325.0;13.0;1.0;5.0;0.0
1;2;1;2;6.5;0;0;0.0;301000;500;3;1;0.0;2.0;6.5;0.0;301000.0;500.0;3.0;1.0;1.0;0.0
1;2;1;2;5.5;0;0;0.0;244000;500;3;1;0.0;2.0;5.5;0.0;244000.0;500.0;3.0;1.0;1.0;0.0
1;2;1;2;7.5;0;0;0.0;307000;500;3;1;0.0;2.0;7.5;0.0;307000.0;500.0;3.0;1.0;1.0;0.0
25;26;14;58;16.56;0;3;1.0;6953000;4400;57;7;0.0;58.0;16.56;3.0;6953000.0;4400.0;57.0;7.0;25.0;0.0
7;8;1;14;10.857142857100001;0;2;0.5;1182000;1225;15;1;0.0;14.0;10.857142857100001;2.0;1182000.0;1225.0;15.0;1.0;7.0;0.0
25;26;1;71;16.92;0;9;0.44444444439999997;5885000;4200;55;8;0.0;71.0;16.92;9.0;5885000.0;4200.0;55.0;8.0;25.0;0.0
50;12;5;38;21.0;0;3;1.0;1801000;1675;21;5;0.0;101.6766242980957;19.36903667449951;14.864026069641113;13259492.0;8640.07568359375;106.86223602294922;9.182951927185059;11.0;39.0
5;6;1;6;9.0;0;1;1.0;952000;1025;11;1;0.0;6.0;9.0;1.0;952000.0;1025.0;11.0;1.0;5.0;0.0
7;8;1;8;12.375;0;2;1.0;1624000;1450;17;1;0.0;8.0;12.375;2.0;1624000.0;1450.0;17.0;1.0;7.0;0.0
36;37;5;71;18.555555555599998;0;15;0.8;9825000;6500;87;5;0.0;71.0;18.555555555599998;15.0;9825000.0;6500.0;87.0;5.0;36.0;0.0
8;9;2;10;15.777777777799999;0;3;0.6666666667;2508000;2050;22;2;0.0;10.0;15.777777777799999;3.0;2508000.0;2050.0;22.0;2.0;8.0;0.0
21;22;1;49;16.6666666667;0;10;0.3;4949000;3475;47;7;0.0;49.0;16.6666666667;10.0;4949000.0;3475.0;47.0;7.0;21.0;0.0
4;5;1;5;9.6;0;1;1.0;1301000;1150;11;1;0.0;5.0;9.6;1.0;1301000.0;1150.0;11.0;1.0;4.0;0.0
52;4;22;32;24.3333333333;0;7;0.14285714289999998;490000;225;3;4;0.0;199.74664306640625;19.854266643522244;35.37456703186035;12075116.0;8278.6904296875;104.37142944335938;14.493210792541504;3.0;49.0
19;3;2;7;22.5;0;1;0.0;317000;225;3;1;0.0;40.33723068237305;16.19746971130371;4.530224084854126;4220418.5;3127.8759765625;36.86050796508789;4.046643018722534;2.0;17.0
11;12;1;12;14.833333333299999;0;3;1.0;2633000;2300;28;1;0.0;12.0;14.833333333299999;3.0;2633000.0;2300.0;28.0;1.0;11.0;0.0
9;8;1;8;18.571428571400002;0;3;1.0;1389000;1125;14;1;0.0;12.238155364990234;16.115821520465246;3.641516625881195;2131589.5;2004.9545288085938;22.73572063446045;2.090268611907959;7.0;2.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
9;10;2;12;15.333333333299999;0;3;0.6666666667;2311000;1900;23;1;0.0;12.0;15.333333333299999;3.0;2311000.0;1900.0;23.0;1.0;9.0;0.0
44;7;1;7;21.5714285714;0;6;1.0;1892000;1300;14;2;0.0;63.372894287109375;19.023598274623392;17.6939697265625;13333958.0;8282.083984375;97.37303924560547;6.2145771980285645;6.0;38.0
1;2;1;2;6.0;0;0;0.0;263000;500;3;1;0.0;2.0;6.0;0.0;263000.0;500.0;3.0;1.0;1.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
6;7;2;11;9.0;0;2;0.0;807000;1025;13;1;0.0;11.0;9.0;2.0;807000.0;1025.0;13.0;1.0;6.0;0.0
30;11;6;21;23.2727272727;0;9;0.44444444439999997;2875000;1925;23;2;0.0;63.50074005126953;18.97046383943516;19.022926330566406;7625780.0;5461.49951171875;69.53169631958008;6.087479591369629;10.0;20.0
16;3;6;14;16.0;0;0;0.0;598000;500;6;1;0.0;43.274824142456055;14.959994554519653;3.447028160095215;3917415.75;2947.203125;33.34765625;4.114717245101929;2.0;14.0
21;22;1;66;17.380952381;0;8;0.375;4628000;3175;43;10;0.0;66.0;17.380952381;8.0;4628000.0;3175.0;43.0;10.0;21.0;0.0
33;34;6;53;17.2121212121;0;20;0.65;10013000;6050;83;4;0.0;53.0;17.2121212121;20.0;10013000.0;6050.0;83.0;4.0;33.0;0.0
39;1;1;1;27.0;0;1;1.0;164000;250;0;1;0.0;60.12736892700195;18.80032730102539;13.35361099243164;11622588.0;7261.8017578125;84.85953521728516;5.0743255615234375;0.0;39.0
4;5;1;5;10.4;0;1;1.0;889000;1050;11;1;0.0;5.0;10.4;1.0;889000.0;1050.0;11.0;1.0;4.0;0.0
62;25;4;203;20.5769230769;1;22;0.45454545450000006;4161000;3150;44;13;0.0;303.45033264160156;19.456126376348983;40.26548385620117;15016260.0;9911.43896484375;132.65174102783203;21.056782722473145;24.0;38.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
7;8;1;11;11.142857142899999;0;3;0.6666666667;1235000;1175;15;1;0.0;11.0;11.142857142899999;3.0;1235000.0;1175.0;15.0;1.0;7.0;0.0
17;18;7;28;15.0555555556;1;9;0.6666666667;5032000;3625;46;2;0.0;28.0;15.0555555556;9.0;5032000.0;3625.0;46.0;2.0;17.0;0.0
9;10;6;16;13.1111111111;0;3;0.6666666667;1892000;1800;22;2;0.0;16.0;13.1111111111;3.0;1892000.0;1800.0;22.0;2.0;9.0;0.0
9;7;1;7;16.3333333333;0;3;1.0;1327000;875;11;2;0.0;11.924282550811768;13.930055830191536;3.641516625881195;2318739.9375;1940.3134765625;21.650002479553223;3.0909910202026367;6.0;3.0
5;6;1;6;9.5;0;1;1.0;1711000;1325;15;1;0.0;6.0;9.5;1.0;1711000.0;1325.0;15.0;1.0;5.0;0.0
17;18;2;21;16.944444444400002;0;4;1.0;4262000;3350;43;1;0.0;21.0;16.944444444400002;4.0;4262000.0;3350.0;43.0;1.0;17.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
4;5;1;5;9.0;0;1;1.0;1079000;1050;10;1;0.0;5.0;9.0;1.0;1079000.0;1050.0;10.0;1.0;4.0;0.0
37;4;1;5;26.3333333333;0;2;0.5;949000;575;7;2;0.0;77.04478454589844;18.8675821665144;18.84385871887207;9519110.0;6332.3876953125;81.34037017822266;7.67564582824707;3.0;34.0
27;28;2;39;18.3333333333;1;12;0.8333333333;6873000;4875;65;3;0.0;39.0;18.3333333333;12.0;6873000.0;4875.0;65.0;3.0;27.0;0.0
15;16;2;23;16.0;0;5;1.0;3968000;3200;41;2;0.0;23.0;16.0;5.0;3968000.0;3200.0;41.0;2.0;15.0;0.0
5;6;1;6;8.2;0;1;1.0;1253000;1250;15;1;0.0;6.0;8.2;1.0;1253000.0;1250.0;15.0;1.0;5.0;0.0
7;8;2;22;11.7142857143;0;4;0.25;1648000;1575;19;2;0.0;22.0;11.7142857143;4.0;1648000.0;1575.0;19.0;2.0;7.0;0.0
11;12;1;13;15.583333333299999;0;3;1.0;2514000;2000;24;2;0.0;13.0;15.583333333299999;3.0;2514000.0;2000.0;24.0;2.0;11.0;0.0
2;3;1;3;8.0;0;0;0.0;405000;650;6;1;0.0;3.0;8.0;0.0;405000.0;650.0;6.0;1.0;2.0;0.0
21;22;11;48;17.428571428599998;0;10;0.4;5595000;3825;49;7;0.0;48.0;17.428571428599998;10.0;5595000.0;3825.0;49.0;7.0;21.0;0.0
38;5;1;13;26.4;0;2;0.0;1060000;975;9;2;0.0;103.51667785644531;17.831161539178147;16.8781156539917;9021229.0;6183.80078125;75.88005065917969;10.10869026184082;4.0;34.0
103;30;9;169;21.2142857143;1;13;0.6923076923;4733000;4850;62;9;0.0;372.40362548828125;20.672338160335;40.99591064453125;24703866.0;17600.52734375;229.28167724609375;19.212891578674316;29.0;74.0
21;22;10;49;16.4761904762;0;6;1.0;5083000;3525;50;4;0.0;49.0;16.4761904762;6.0;5083000.0;3525.0;50.0;4.0;21.0;0.0
10;11;1;13;14.3636363636;0;4;0.75;2203000;2225;28;2;0.0;13.0;14.3636363636;4.0;2203000.0;2225.0;28.0;2.0;10.0;0.0
7;8;1;8;12.875;0;2;1.0;1986000;1900;20;1;0.0;8.0;12.875;2.0;1986000.0;1900.0;20.0;1.0;7.0;0.0
20;21;3;40;16.6666666667;0;10;0.7;4645000;3575;46;6;0.0;40.0;16.6666666667;10.0;4645000.0;3575.0;46.0;6.0;20.0;0.0
40;40;15;88;19.5952380952;1;17;0.7058823529000001;10388000;6975;90;5;1.0;88.0;19.5952380952;17.0;10388000.0;6975.0;90.0;5.0;40.0;0.0
49;50;4;92;19.0612244898;0;20;0.75;12104000;8325;111;5;0.0;92.0;19.0612244898;20.0;12104000.0;8325.0;111.0;5.0;49.0;0.0
0;1;1;1;3.0;0;0;0.0;175000;250;0;1;0.0;1.0;3.0;0.0;175000.0;250.0;0.0;1.0;0.0;0.0
16;3;2;7;16.0;0;1;0.0;643000;400;5;1;0.0;29.127023696899414;15.233073234558105;3.847069025039673;3926543.75;2893.14794921875;33.23442459106445;3.2252018451690674;2.0;14.0
1;2;1;2;7.5;0;0;0.0;363000;500;3;1;0.0;2.0;7.5;0.0;363000.0;500.0;3.0;1.0;1.0;0.0
3;4;1;4;8.0;0;0;0.0;603000;725;7;1;0.0;4.0;8.0;0.0;603000.0;725.0;7.0;1.0;3.0;0.0
16;17;4;21;15.75;0;3;1.0;3869000;3100;39;1;0.0;21.0;15.75;3.0;3869000.0;3100.0;39.0;1.0;16.0;0.0
15;16;2;21;15.7333333333;0;10;0.6;4214000;3025;40;4;0.0;21.0;15.7333333333;10.0;4214000.0;3025.0;40.0;4.0;15.0;0.0
5;6;1;8;8.5;1;1;1.0;1197000;1075;13;2;0.0;8.0;8.5;1.0;1197000.0;1075.0;13.0;2.0;5.0;0.0
6;7;1;11;9.777777777799999;1;2;1.0;1491000;1475;17;1;0.0;11.0;9.777777777799999;2.0;1491000.0;1475.0;17.0;1.0;6.0;0.0
46;47;9;157;19.0;0;22;0.5454545454999999;12048000;8025;107;5;0.0;157.0;19.0;22.0;12048000.0;8025.0;107.0;5.0;46.0;0.0
25;26;3;50;17.36;0;19;0.36842105259999997;6020000;4375;59;6;0.0;50.0;17.36;19.0;6020000.0;4375.0;59.0;6.0;25.0;0.0
33;34;6;57;17.606060606099998;0;18;0.44444444439999997;10053000;5500;75;3;0.0;57.0;17.606060606099998;18.0;10053000.0;5500.0;75.0;3.0;33.0;0.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
39;40;3;78;20.25;1;21;0.7619047619;8827000;6225;84;5;0.0;78.0;20.25;21.0;8827000.0;6225.0;84.0;5.0;39.0;0.0
50;51;8;119;19.46;0;33;0.5757575758;12779000;8375;109;11;0.0;119.0;19.46;33.0;12779000.0;8375.0;109.0;11.0;50.0;0.0
55;11;3;29;24.1111111111;1;3;1.0;2025000;725;12;4;1.0;109.66280364990234;19.978197564016877;14.663915634155273;14738928.0;8591.56689453125;109.54644012451172;8.803761005401611;11.0;44.0
5;6;1;6;8.8;0;1;1.0;885000;1075;13;1;0.0;6.0;8.8;1.0;885000.0;1075.0;13.0;1.0;5.0;0.0
10;11;1;11;15.1;0;4;1.0;2187000;2050;27;2;0.0;11.0;15.1;4.0;2187000.0;2050.0;27.0;2.0;10.0;0.0
1;2;1;2;7.0;0;0;0.0;332000;500;3;1;0.0;2.0;7.0;0.0;332000.0;500.0;3.0;1.0;1.0;0.0
5;6;1;6;11.0;0;1;1.0;1384000;1300;14;1;0.0;6.0;11.0;1.0;1384000.0;1300.0;14.0;1.0;5.0;0.0
3;1;1;1;14.0;0;0;0.0;273000;250;0;1;0.0;4.834043025970459;7.955709457397461;0.0019826292991638184;998226.5625;1127.750244140625;8.203649520874023;2.035540461540222;0.0;3.0
13;14;3;18;15.3846153846;0;3;1.0;3734000;2625;33;1;0.0;18.0;15.3846153846;3.0;3734000.0;2625.0;33.0;1.0;13.0;0.0
14;15;3;20;16.428571428599998;0;6;0.5;3947000;2900;37;1;0.0;20.0;16.428571428599998;6.0;3947000.0;2900.0;37.0;1.0;14.0;0.0
14;15;1;17;15.5333333333;0;6;1.0;3977000;2925;36;1;0.0;17.0;15.5333333333;6.0;3977000.0;2925.0;36.0;1.0;14.0;0.0
6;7;1;7;12.166666666700001;0;3;0.6666666667;1100000;1400;17;1;0.0;7.0;12.166666666700001;3.0;1100000.0;1400.0;17.0;1.0;6.0;0.0
1;2;1;2;5.0;0;0;0.0;232000;400;3;1;0.0;2.0;5.0;0.0;232000.0;400.0;3.0;1.0;1.0;0.0
21;2;3;6;19.0;0;0;0.0;118000;0;1;1;0.0;46.553680419921875;16.04117911202567;4.788857936859131;4561662.0;3207.3056640625;39.422523498535156;5.183506965637207;1.0;20.0
4;5;1;5;10.0;0;1;0.0;823000;1000;12;1;0.0;5.0;10.0;1.0;823000.0;1000.0;12.0;1.0;4.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
13;3;4;7;22.0;0;1;1.0;1172000;500;6;1;0.0;24.98939323425293;15.644511296198917;3.636179208755493;3821622.5;2680.254150390625;34.0207462310791;2.7443429231643677;2.0;11.0
3;4;1;4;8.25;0;0;0.0;1014000;1000;9;1;0.0;4.0;8.25;0.0;1014000.0;1000.0;9.0;1.0;3.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
10;11;1;12;14.3636363636;0;4;1.0;2317000;1950;24;1;0.0;12.0;14.3636363636;4.0;2317000.0;1950.0;24.0;1.0;10.0;0.0
1;2;1;2;3.5;0;0;0.0;282000;500;3;1;0.0;2.0;3.5;0.0;282000.0;500.0;3.0;1.0;1.0;0.0
2;3;1;3;7.0;0;0;0.0;401000;575;6;1;0.0;3.0;7.0;0.0;401000.0;575.0;6.0;1.0;2.0;0.0
3;4;1;4;9.75;0;0;0.0;593000;900;9;1;0.0;4.0;9.75;0.0;593000.0;900.0;9.0;1.0;3.0;0.0
14;15;1;24;14.9285714286;0;3;0.6666666667;2613000;2350;31;2;0.0;24.0;14.9285714286;3.0;2613000.0;2350.0;31.0;2.0;14.0;0.0
21;22;2;42;16.1904761905;0;10;0.8;5297000;3450;47;7;0.0;42.0;16.1904761905;10.0;5297000.0;3450.0;47.0;7.0;21.0;0.0
57;1;1;1;0.0;0;0;0.0;0;0;0;1;0.0;165.4393310546875;18.134777069091797;21.87836456298828;12648636.0;8707.318359375;109.03630065917969;11.003742218017578;0.0;57.0
13;14;1;15;15.6153846154;0;3;1.0;2943000;2425;31;2;0.0;15.0;15.6153846154;3.0;2943000.0;2425.0;31.0;2.0;13.0;0.0
1;2;1;2;5.5;0;0;0.0;313000;500;3;1;0.0;2.0;5.5;0.0;313000.0;500.0;3.0;1.0;1.0;0.0
13;10;2;15;18.0;0;1;1.0;2248000;1525;22;1;0.0;21.528154373168945;15.32937768789438;2.0651087760925293;3347583.75;2635.0447998046875;34.555707931518555;2.138340711593628;9.0;4.0
9;10;2;15;14.1111111111;0;2;0.5;2125000;1800;22;2;0.0;15.0;14.1111111111;2.0;2125000.0;1800.0;22.0;2.0;9.0;0.0
7;8;1;8;12.875;0;2;1.0;1612000;1600;18;1;0.0;8.0;12.875;2.0;1612000.0;1600.0;18.0;1.0;7.0;0.0
15;16;1;18;15.4;0;3;1.0;3852000;3025;40;1;0.0;18.0;15.4;3.0;3852000.0;3025.0;40.0;1.0;15.0;0.0
4;5;2;6;9.8;0;1;0.0;821000;975;11;1;0.0;6.0;9.8;1.0;821000.0;975.0;11.0;1.0;4.0;0.0
16;17;11;39;15.2941176471;1;13;0.5384615385;4026000;3300;41;5;0.0;39.0;15.2941176471;13.0;4026000.0;3300.0;41.0;5.0;16.0;0.0
58;23;10;110;22.36;1;6;0.3333333333;4196000;2700;36;9;0.0;231.85116577148438;20.040702456770273;27.41997528076172;13822354.0;9017.10595703125;123.4909439086914;18.69953727722168;22.0;36.0
39;40;1;132;19.1794871795;0;29;0.3448275862;11146000;6450;85;12;0.0;132.0;19.1794871795;29.0;11146000.0;6450.0;85.0;12.0;39.0;0.0
58;51;7;126;21.56;1;30;0.7666666667;9623000;7625;105;11;0.0;147.37279891967773;20.460679021374933;38.89008045196533;12346092.0;9604.546508789062;130.34373664855957;13.445118427276611;50.0;8.0
9;10;1;10;13.5555555556;0;2;1.0;1450000;1425;18;2;0.0;10.0;13.5555555556;2.0;1450000.0;1425.0;18.0;2.0;9.0;0.0
5;5;1;5;10.75;0;1;1.0;677000;800;10;1;1.0;5.0;10.75;1.0;677000.0;800.0;10.0;1.0;5.0;0.0
17;18;3;22;15.7647058824;0;6;0.8333333333;4198000;3200;40;3;0.0;22.0;15.7647058824;6.0;4198000.0;3200.0;40.0;3.0;17.0;0.0
20;21;1;24;16.761904761900002;0;5;1.0;5846000;4100;52;2;0.0;24.0;16.761904761900002;5.0;5846000.0;4100.0;52.0;2.0;20.0;0.0
14;15;1;16;15.6;0;3;1.0;3295000;2925;36;3;0.0;16.0;15.6;3.0;3295000.0;2925.0;36.0;3.0;14.0;0.0
15;16;2;25;15.8;0;4;0.75;4010000;3125;39;1;0.0;25.0;15.8;4.0;4010000.0;3125.0;39.0;1.0;15.0;0.0
33;34;15;86;17.5454545455;0;19;0.5789473684;9135000;5500;73;4;0.0;86.0;17.5454545455;19.0;9135000.0;5500.0;73.0;4.0;33.0;0.0
21;22;1;40;15.2307692308;1;9;0.5555555556;5992000;3475;47;3;0.0;40.0;15.2307692308;9.0;5992000.0;3475.0;47.0;3.0;21.0;0.0
29;30;3;65;17.275862069000002;0;12;0.5;7121000;5125;66;8;0.0;65.0;17.275862069000002;12.0;7121000.0;5125.0;66.0;8.0;29.0;0.0
4;2;1;3;14.0;0;1;0.0;346000;250;3;1;0.0;6.834043025970459;9.466782093048096;1.0019826292991638;1071226.5625;1127.750244140625;11.203649520874023;2.035540461540222;1.0;3.0
19;20;1;32;16.894736842100002;0;7;0.7142857143000001;4891000;3750;49;5;0.0;32.0;16.894736842100002;7.0;4891000.0;3750.0;49.0;5.0;19.0;0.0
50;18;32;196;22.6875;1;11;0.2727272727;2868000;2375;30;10;0.0;326.2139892578125;19.612986488342287;37.35607719421387;11186008.0;7787.09326171875;92.0378646850586;19.154900550842285;17.0;33.0
35;5;8;20;27.25;0;2;1.0;671000;450;8;3;0.0;74.88338851928711;18.84470340183803;11.468512535095215;8832635.5;5937.4970703125;75.46944427490234;7.452649116516113;4.0;31.0
1;2;1;2;4.0;0;0;0.0;257000;500;3;1;0.0;2.0;4.0;0.0;257000.0;500.0;3.0;1.0;1.0;0.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
10;11;2;12;14.6363636364;0;3;1.0;1822000;1750;22;2;0.0;12.0;14.6363636364;3.0;1822000.0;1750.0;22.0;2.0;10.0;0.0
27;6;3;8;20.3333333333;0;5;1.0;1861000;1050;11;4;0.0;43.96853256225586;17.453538635624493;9.372289657592773;7937456.0;5037.361572265625;60.23483657836914;6.94889235496521;5.0;22.0
36;37;1;59;18.3;1;18;0.6666666667;11244000;6750;88;5;0.0;59.0;18.3;18.0;11244000.0;6750.0;88.0;5.0;36.0;0.0
6;7;1;8;10.25;1;2;1.0;1625000;1375;16;1;0.0;8.0;10.25;2.0;1625000.0;1375.0;16.0;1.0;6.0;0.0
9;10;1;10;14.0;0;5;1.0;2023000;1875;23;1;0.0;10.0;14.0;5.0;2023000.0;1875.0;23.0;1.0;9.0;0.0
34;1;4;4;0.0;0;0;0.0;0;0;0;1;0.0;99.53587341308594;17.179691314697266;15.139117240905762;8054613.0;5347.55810546875;67.17386627197266;9.427329063415527;0.0;34.0
27;3;7;16;16.0;0;4;0.25;642000;325;4;4;0.0;85.13900756835938;16.88341501024034;16.076144218444824;6840036.5;4563.5302734375;59.724609375;10.259219646453857;2.0;25.0
5;6;3;13;7.333333333300001;1;2;0.0;946000;1075;13;1;0.0;13.0;7.333333333300001;2.0;946000.0;1075.0;13.0;1.0;5.0;0.0
90;52;1;282;20.7358490566;1;32;0.46875;9213000;7250;99;13;0.0;377.6277389526367;20.007054781161877;50.108755111694336;20224840.0;14073.9404296875;189.0591278076172;20.297133922576904;51.0;39.0
106;8;1;63;25.4285714286;0;14;0.3571428571;1219000;1200;15;10;0.0;332.4274597167969;20.71980488975282;62.16081237792969;26292066.0;17770.845703125;226.12823486328125;21.16694927215576;7.0;99.0
37;38;5;109;18.3783783784;0;19;0.5263157895;8619000;6125;81;10;0.0;109.0;18.3783783784;19.0;8619000.0;6125.0;81.0;10.0;37.0;0.0
13;14;1;18;16.571428571400002;1;4;1.0;4502000;2825;36;1;0.0;18.0;16.571428571400002;4.0;4502000.0;2825.0;36.0;1.0;13.0;0.0
12;13;1;15;14.9230769231;0;3;1.0;2954000;2175;26;4;0.0;15.0;14.9230769231;3.0;2954000.0;2175.0;26.0;4.0;12.0;0.0
33;34;5;46;17.5454545455;0;19;0.7894736842;9138000;6175;83;7;0.0;46.0;17.5454545455;19.0;9138000.0;6175.0;83.0;7.0;33.0;0.0
50;1;3;3;0.0;0;0;0.0;0;0;0;3;0.0;156.23394775390625;18.10355567932129;24.239381790161133;11354866.0;7817.1298828125;97.17572021484375;13.144998550415039;0.0;50.0
37;13;2;29;25.3076923077;0;3;1.0;2830000;2350;30;3;0.0;67.85223007202148;19.755630627989536;10.233461380004883;9654273.0;6791.2197265625;85.57083892822266;5.970914363861084;12.0;25.0
1;2;1;2;6.0;0;0;0.0;257000;500;3;1;0.0;2.0;6.0;0.0;257000.0;500.0;3.0;1.0;1.0;0.0
7;8;1;9;12.875;0;2;0.5;1464000;1425;16;1;0.0;9.0;12.875;2.0;1464000.0;1425.0;16.0;1.0;7.0;0.0
3;2;1;2;8.5;1;0;0.0;548000;250;3;1;0.0;5.355106830596924;6.391787528991699;0.0;1021831.15625;793.9568481445312;8.668252944946289;2.2226722240448;1.0;2.0
12;13;2;16;14.833333333299999;0;6;0.8333333333;2958000;2200;30;1;0.0;16.0;14.833333333299999;6.0;2958000.0;2200.0;30.0;1.0;12.0;0.0
22;23;1;41;16.8181818182;0;5;0.8;4894000;3475;47;2;0.0;41.0;16.8181818182;5.0;4894000.0;3475.0;47.0;2.0;22.0;0.0
8;9;1;12;12.75;0;4;0.5;1300000;1325;17;3;0.0;12.0;12.75;4.0;1300000.0;1325.0;17.0;3.0;8.0;0.0
58;15;11;52;20.2142857143;1;12;0.4166666667;2261000;1825;25;6;0.0;208.59622192382812;19.401260375980012;37.41491508483887;14331236.0;9519.87255859375;129.5810546875;15.107672691345215;14.0;44.0
16;16;3;24;14.6315789474;1;3;0.6666666667;4322000;2925;39;1;1.0;24.0;14.6315789474;3.0;4322000.0;2925.0;39.0;1.0;16.0;0.0
16;1;2;2;0.0;0;1;0.0;0;0;0;1;0.0;32.01479721069336;15.073780059814453;4.264481544494629;3677611.5;2684.02001953125;31.281719207763672;3.912806272506714;0.0;16.0
5;6;8;13;10.2;0;3;0.3333333333;1306000;1150;14;2;0.0;13.0;10.2;3.0;1306000.0;1150.0;14.0;2.0;5.0;0.0
6;7;1;8;9.875;1;2;1.0;1674000;1650;17;1;0.0;8.0;9.875;2.0;1674000.0;1650.0;17.0;1.0;6.0;0.0
15;16;8;25;16.133333333299998;0;7;0.7142857143000001;3277000;2750;35;4;0.0;25.0;16.133333333299998;7.0;3277000.0;2750.0;35.0;4.0;15.0;0.0
1;2;1;2;3.0;0;0;0.0;113000;250;3;1;0.0;2.0;3.0;0.0;113000.0;250.0;3.0;1.0;1.0;0.0
4;2;1;2;14.0;0;1;1.0;421000;300;2;1;0.0;6.924282550811768;10.342625617980957;1.641516625881195;1412739.9375;1365.3134765625;12.650002479553223;2.0909910202026367;1.0;3.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
3;4;1;4;6.25;0;0;0.0;689000;825;7;1;0.0;4.0;6.25;0.0;689000.0;825.0;7.0;1.0;3.0;0.0
1;2;2;5;3.0;1;0;0.0;150000;250;3;1;0.0;5.0;3.0;0.0;150000.0;250.0;3.0;1.0;1.0;0.0
1;2;1;2;5.5;0;0;0.0;276000;500;3;1;0.0;2.0;5.5;0.0;276000.0;500.0;3.0;1.0;1.0;0.0
25;26;1;27;17.24;0;13;0.9230769231;6303000;4575;59;2;0.0;27.0;17.24;13.0;6303000.0;4575.0;59.0;2.0;25.0;0.0
15;16;2;20;15.933333333299998;0;7;0.8571428570999999;3439000;2850;37;1;0.0;20.0;15.933333333299998;7.0;3439000.0;2850.0;37.0;1.0;15.0;0.0
7;7;3;10;11.666666666700001;1;2;0.5;2004000;1650;20;1;1.0;10.0;11.666666666700001;2.0;2004000.0;1650.0;20.0;1.0;7.0;0.0
45;13;1;20;20.8461538462;0;8;0.625;2189000;1700;23;3;0.0;82.06878280639648;18.64530019516831;23.106689453125;10800704.0;7336.9248046875;98.44271850585938;7.997668266296387;12.0;33.0
10;11;2;14;13.416666666700001;1;2;0.5;2724000;2150;26;1;0.0;14.0;13.416666666700001;2.0;2724000.0;2150.0;26.0;1.0;10.0;0.0
12;13;1;17;16.25;1;4;0.75;4143000;2700;32;1;0.0;17.0;16.25;4.0;4143000.0;2700.0;32.0;1.0;12.0;0.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
9;10;1;10;14.1111111111;0;3;1.0;2178000;2050;25;2;0.0;10.0;14.1111111111;3.0;2178000.0;2050.0;25.0;2.0;9.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
5;6;1;6;10.0;0;1;1.0;1175000;1250;15;1;0.0;6.0;10.0;1.0;1175000.0;1250.0;15.0;1.0;5.0;0.0
3;4;1;4;8.25;0;0;0.0;598000;900;9;1;0.0;4.0;8.25;0.0;598000.0;900.0;9.0;1.0;3.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
21;22;3;37;17.0;0;7;0.5714285714;4540000;2875;40;2;0.0;37.0;17.0;7.0;4540000.0;2875.0;40.0;2.0;21.0;0.0
5;6;1;6;9.1666666667;0;2;1.0;878000;1125;13;2;0.0;6.0;9.1666666667;2.0;878000.0;1125.0;13.0;2.0;5.0;0.0
